date,plot_id,crop,daily_plot_score_scaled,score_category,plot_health,env_stability_score,profit_at_risk,daily_total_input_cost,daily_precision_cost,daily_routine_cost,season_profit_cad,season_roi,precision_benefit_cad
2025-03-24,P0001,Strawberry,64.7376728660371,Good,0.5567252041638246,0.4092494182685822,233.08025313243598,49.88594828659762,0,49.88594828659762,525.814360125671,0.524856889497287,341.779334081686
2025-03-25,P0001,Strawberry,65.79843116143289,Good,0.5404858963648964,0.4842858164130446,241.61911437161325,52.23859627348288,0,52.23859627348288,525.814360125671,0.524856889497287,341.779334081686
2025-03-26,P0001,Strawberry,66.32181023630703,Good,0.5197077941216812,0.5326811248069722,252.54453890725523,47.37001212841841,0,47.37001212841841,525.814360125671,0.524856889497287,341.779334081686
2025-03-27,P0001,Strawberry,72.89679492186279,Good,0.6006338699985868,0.5136476639494735,209.9924461025586,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-03-28,P0001,Strawberry,69.89064843300862,Good,0.5458400400521708,0.5819103739282075,238.80382873466817,33.28200960607109,0,33.28200960607109,525.814360125671,0.524856889497287,341.779334081686
2025-03-29,P0001,Strawberry,70.3806315301406,Good,0.5625205314768533,0.6055388708441456,230.032986809617,50.60606874813995,0,50.60606874813995,525.814360125671,0.524856889497287,341.779334081686
2025-03-30,P0001,Strawberry,75.27169473098455,Excellent,0.5932959240518729,0.6510087358975449,213.85084345516674,16.78191312347253,0,16.78191312347253,525.814360125671,0.524856889497287,341.779334081686
2025-03-31,P0001,Strawberry,72.52943251176335,Good,0.5608925680633842,0.6907259661816567,230.88899335017828,52.28810821277867,0,52.28810821277867,525.814360125671,0.524856889497287,341.779334081686
2025-04-01,P0001,Strawberry,72.77607557999347,Good,0.5523082399944006,0.7231909951574367,235.40275632087972,55.482674836804655,0,55.482674836804655,525.814360125671,0.524856889497287,341.779334081686
2025-04-02,P0001,Strawberry,71.75286806085028,Good,0.5407319248298124,0.6840570416000183,241.48974907176077,44.46128802049688,0,44.46128802049688,525.814360125671,0.524856889497287,341.779334081686
2025-04-03,P0001,Strawberry,73.9933252958438,Good,0.5668828882514848,0.7168025426764242,227.73919697352426,45.04144416,0,45.04144416,525.814360125671,0.524856889497287,341.779334081686
2025-04-04,P0001,Strawberry,71.00676583651509,Good,0.4973628636503201,0.7136367130321917,264.29382422510656,32.29956129093259,0,32.29956129093259,525.814360125671,0.524856889497287,341.779334081686
2025-04-05,P0001,Strawberry,68.54185646216531,Good,0.4831637601138552,0.6895897573740064,271.759916765491,49.98093843569432,0,49.98093843569432,525.814360125671,0.524856889497287,341.779334081686
2025-04-06,P0001,Strawberry,66.7536466303185,Good,0.4577388685146725,0.6499755099060885,285.1286898729798,39.33309206043159,0,39.33309206043159,525.814360125671,0.524856889497287,341.779334081686
2025-04-07,P0001,Strawberry,67.54953477062544,Good,0.4922760883677213,0.6314363327786432,266.96852371542934,47.94495758861969,0,47.94495758861969,525.814360125671,0.524856889497287,341.779334081686
2025-04-08,P0001,Strawberry,69.84085765989667,Good,0.5234260003574809,0.6356988243860591,250.58945267456295,39.02511783764841,0,39.02511783764841,525.814360125671,0.524856889497287,341.779334081686
2025-04-09,P0001,Strawberry,68.89293947186859,Good,0.5076747486444042,0.6316935562784295,258.87168701525275,39.16567983847846,0,39.16567983847846,525.814360125671,0.524856889497287,341.779334081686
2025-04-10,P0001,Strawberry,70.13271380686889,Good,0.5560223626002496,0.6083790387225693,233.4498173194569,50.32984239787357,0,50.32984239787357,525.814360125671,0.524856889497287,341.779334081686
2025-04-11,P0001,Strawberry,70.88431575574752,Good,0.5772819569421133,0.5942441290468884,222.27121732405854,50.00889811088378,0,50.00889811088378,525.814360125671,0.524856889497287,341.779334081686
2025-04-12,P0001,Strawberry,72.55222162530715,Good,0.5887528112296339,0.5676112317097824,216.23967741677112,20.02533142315115,0,20.02533142315115,525.814360125671,0.524856889497287,341.779334081686
2025-04-13,P0001,Strawberry,70.26205830903487,Good,0.5723686457778916,0.5506586420051778,224.85470688997208,36.11247973383456,0,36.11247973383456,525.814360125671,0.524856889497287,341.779334081686
2025-04-14,P0001,Strawberry,69.44882589279764,Good,0.5758979134446918,0.5447454020452538,222.99896727004133,50.10426486554601,0,50.10426486554601,525.814360125671,0.524856889497287,341.779334081686
2025-04-15,P0001,Strawberry,72.64950904390672,Good,0.596137394183563,0.5396267763976899,212.3567576560559,12.078404858833313,0,12.078404858833313,525.814360125671,0.524856889497287,341.779334081686
2025-04-16,P0001,Strawberry,72.10287106343738,Good,0.6278304753617115,0.5317654674558888,195.69208045595678,45.52,0,45.52,525.814360125671,0.524856889497287,341.779334081686
2025-04-17,P0001,Strawberry,69.22414777406695,Good,0.5625433992145188,0.5425035649153386,230.0209626247689,41.07377007935269,0,41.07377007935269,525.814360125671,0.524856889497287,341.779334081686
2025-04-18,P0001,Strawberry,67.5146366728988,Good,0.5211884262870361,0.5937253610296178,251.76600125264767,56.706334489683115,0,56.706334489683115,525.814360125671,0.524856889497287,341.779334081686
2025-04-19,P0001,Strawberry,72.82865483150216,Good,0.5966755853976009,0.5483960336006528,212.0737689872213,13.575970635790124,0,13.575970635790124,525.814360125671,0.524856889497287,341.779334081686
2025-04-20,P0001,Strawberry,72.44712532669176,Good,0.5811729039426111,0.5621416044484757,220.22530151670887,12.601562355015217,0,12.601562355015217,525.814360125671,0.524856889497287,341.779334081686
2025-04-21,P0001,Strawberry,68.46171826908514,Good,0.5634932107431219,0.5213897769273883,229.5215380836165,44.97993569597384,0,44.97993569597384,525.814360125671,0.524856889497287,341.779334081686
2025-04-22,P0001,Strawberry,68.26189300019848,Good,0.5406183648489661,0.5603114884514406,241.54946054042534,46.01302981040832,0,46.01302981040832,525.814360125671,0.524856889497287,341.779334081686
2025-04-23,P0001,Strawberry,70.21358152082584,Good,0.5626782778626742,0.5729568996652147,229.95004149469443,38.607701769354634,0,38.607701769354634,525.814360125671,0.524856889497287,341.779334081686
2025-04-24,P0001,Strawberry,70.53956037329017,Good,0.550318308199284,0.6311674832307366,236.4490910344227,48.94865154,0,48.94865154,525.814360125671,0.524856889497287,341.779334081686
2025-04-25,P0001,Strawberry,71.49212974063518,Good,0.5559701420886084,0.6268390376233142,233.477275614371,36.01896480916378,0,36.01896480916378,525.814360125671,0.524856889497287,341.779334081686
2025-04-26,P0001,Strawberry,73.12288672283618,Good,0.5616287532906439,0.7046941545306059,230.50189658597273,49.41679676274158,0,49.41679676274158,525.814360125671,0.524856889497287,341.779334081686
2025-04-27,P0001,Strawberry,79.99952138781572,Excellent,0.6284991011293787,0.7192077356336133,195.34050742576736,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-04-28,P0001,Strawberry,73.9214886523786,Good,0.5478690770704301,0.7516757588494991,237.73693193324087,45.479741108866136,0,45.479741108866136,525.814360125671,0.524856889497287,341.779334081686
2025-04-29,P0001,Strawberry,74.4705955789021,Good,0.5536336998821704,0.7507200965998951,234.70581047811982,40.93899156,0,40.93899156,525.814360125671,0.524856889497287,341.779334081686
2025-04-30,P0001,Strawberry,80.39614869632936,Excellent,0.6172893226825016,0.7552175513334853,201.23476990696258,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-01,P0001,Strawberry,74.53148862368758,Good,0.5763698694303452,0.7256760347475649,222.7508060354375,48.46511892151874,0,48.46511892151874,525.814360125671,0.524856889497287,341.779334081686
2025-05-02,P0001,Strawberry,79.6691897791078,Excellent,0.6135393789918249,0.7694141729865691,203.20654414918306,15.354869137703156,0,15.354869137703156,525.814360125671,0.524856889497287,341.779334081686
2025-05-03,P0001,Strawberry,79.83343759013209,Excellent,0.6137526106160993,0.7414861435900394,203.09442389910663,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-04,P0001,Strawberry,77.80490622194056,Excellent,0.6049101987033747,0.7271225618222454,207.74389106096353,19.540769851808573,0,19.540769851808573,525.814360125671,0.524856889497287,341.779334081686
2025-05-05,P0001,Strawberry,73.95023487629204,Good,0.5479512998836158,0.7201712747178693,237.6936979973379,30.63572654260836,0,30.63572654260836,525.814360125671,0.524856889497287,341.779334081686
2025-05-06,P0001,Strawberry,79.11083512762055,Excellent,0.6203750440597584,0.7023999273024684,199.61225329545417,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-07,P0001,Strawberry,73.93408582457303,Good,0.5666567401688073,0.6929453593991384,227.85810888291098,34.90077133056654,0,34.90077133056654,525.814360125671,0.524856889497287,341.779334081686
2025-05-08,P0001,Strawberry,74.86924034072,Good,0.5937560447088202,0.6826025069148988,213.60890540635341,38.39117721,0,38.39117721,525.814360125671,0.524856889497287,341.779334081686
2025-05-09,P0001,Strawberry,72.67288120617417,Good,0.5649037971992353,0.6671606335877062,228.77983146879325,42.62418145544334,0,42.62418145544334,525.814360125671,0.524856889497287,341.779334081686
2025-05-10,P0001,Strawberry,68.7750708489807,Good,0.5430723402746472,0.5900559698627935,240.2591250222067,53.225110677557424,0,53.225110677557424,525.814360125671,0.524856889497287,341.779334081686
2025-05-11,P0001,Strawberry,68.72489964532406,Good,0.5158590175966008,0.6087644304465172,254.5682808730571,38.67446151120507,0,38.67446151120507,525.814360125671,0.524856889497287,341.779334081686
2025-05-12,P0001,Strawberry,64.71532306073848,Good,0.45673194374415593,0.605101130291583,285.6581453768837,51.95626167492142,0,51.95626167492142,525.814360125671,0.524856889497287,341.779334081686
2025-05-13,P0001,Strawberry,69.72925923544429,Good,0.5552311278243134,0.569946755788954,233.865859926875,38.76683323594653,0,38.76683323594653,525.814360125671,0.524856889497287,341.779334081686
2025-05-14,P0001,Strawberry,70.3800879281279,Good,0.5660273441845456,0.5725502055900743,228.1890543296412,38.58699166559754,0,38.58699166559754,525.814360125671,0.524856889497287,341.779334081686
2025-05-15,P0001,Strawberry,78.0954792961776,Excellent,0.6612435534552912,0.5868262395957178,178.12300417835215,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-16,P0001,Strawberry,77.8392138917726,Excellent,0.6442514196009878,0.610130104462985,187.05771216812244,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-17,P0001,Strawberry,78.61894499854044,Excellent,0.6716675802292995,0.5858911936997617,172.64190121024407,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-18,P0001,Strawberry,77.01723280138418,Excellent,0.6532034909776523,0.5629418967663861,182.35058448540224,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-19,P0001,Strawberry,67.84153860613115,Good,0.5607777780581916,0.5570698658974588,230.94935158330742,69.30491779127753,0,69.30491779127753,525.814360125671,0.524856889497287,341.779334081686
2025-05-20,P0001,Strawberry,79.33595824481799,Excellent,0.6926837822371528,0.5716626197762555,161.59128039921288,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-21,P0001,Strawberry,77.0031703470827,Excellent,0.6456540570598561,0.5769360278414306,186.32018525019927,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-22,P0001,Strawberry,79.29916325752225,Excellent,0.67627111113677,0.6018592266155971,170.22129855181376,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-23,P0001,Strawberry,77.20159106963416,Excellent,0.6403641992235675,0.5943394715761259,189.10166846354315,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-24,P0001,Strawberry,78.51078522081586,Excellent,0.664085477392045,0.596515445679776,176.62867976202207,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-25,P0001,Strawberry,72.09509006245901,Good,0.5875027507461501,0.6038752541124651,216.8969771700125,43.18270642563088,0,43.18270642563088,525.814360125671,0.524856889497287,341.779334081686
2025-05-26,P0001,Strawberry,81.5287793973287,Excellent,0.6870717646479059,0.6624405606461791,164.54215983691674,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-27,P0001,Strawberry,76.17911036960383,Excellent,0.5829314735823213,0.7545264744701751,219.30062034686821,39.92135515039057,0,39.92135515039057,525.814360125671,0.524856889497287,341.779334081686
2025-05-28,P0001,Strawberry,81.58759631377806,Excellent,0.6639382597157537,0.709039949975512,176.7060889302804,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-05-29,P0001,Strawberry,74.68787672173278,Good,0.5822532088630525,0.7341677094276378,219.65726167622634,54.92240462675087,0,54.92240462675087,525.814360125671,0.524856889497287,341.779334081686
2025-05-30,P0001,Strawberry,75.11866372389048,Excellent,0.6021738609618149,0.7157815057801677,209.1826967396295,56.83712638804756,0,56.83712638804756,525.814360125671,0.524856889497287,341.779334081686
2025-05-31,P0001,Strawberry,73.69816046794163,Good,0.5908866783240354,0.6422348026108733,215.11765945593513,36.942884432123215,0,36.942884432123215,525.814360125671,0.524856889497287,341.779334081686
2025-06-01,P0001,Strawberry,80.97709213622193,Excellent,0.6930760197595629,0.630777207869753,161.3850362773495,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-02,P0001,Strawberry,71.32832913573738,Good,0.5832582529495345,0.5932143255981309,219.12879506299475,47.37727005342065,0,47.37727005342065,525.814360125671,0.524856889497287,341.779334081686
2025-06-03,P0001,Strawberry,78.90879730052416,Excellent,0.6747789102978399,0.5904861747621306,171.00591918111476,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-04,P0001,Strawberry,76.52711002703492,Excellent,0.6465468208543586,0.5578538677342156,185.85075722684962,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-05,P0001,Strawberry,73.18929176188227,Good,0.6747512971032374,0.5635312373112672,171.02043859536568,83.22999999999999,0,83.22999999999999,525.814360125671,0.524856889497287,341.779334081686
2025-06-06,P0001,Strawberry,78.14761189258789,Excellent,0.6775718106880233,0.5573513576398916,169.53737204955573,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-07,P0001,Strawberry,72.0890449825164,Good,0.6714381275011696,0.5515629279402846,172.7625507496648,93.22,0,93.22,525.814360125671,0.524856889497287,341.779334081686
2025-06-08,P0001,Strawberry,80.66263313628392,Excellent,0.6970249263016726,0.6117175011444693,159.30864451071406,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-09,P0001,Strawberry,79.12484353246045,Excellent,0.6710434858887505,0.605545567353054,172.97005897657792,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-10,P0001,Strawberry,79.08948817431326,Excellent,0.6608512707362366,0.6238413521922538,178.32927206526017,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-11,P0001,Strawberry,80.99355012360577,Excellent,0.694907666787197,0.6278578670831692,160.42192996753803,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-12,P0001,Strawberry,70.33481628180664,Good,0.6550034506343252,0.6260207858149418,181.40413985027675,142.18999999999997,0,142.18999999999997,525.814360125671,0.524856889497287,341.779334081686
2025-06-13,P0001,Strawberry,78.51857791687995,Excellent,0.6559521115004043,0.6124289434987729,180.9053203440031,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-14,P0001,Strawberry,78.38400812192778,Excellent,0.650785808286811,0.6174475182187553,183.6218367624739,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-15,P0001,Strawberry,68.26848313281944,Good,0.5530578280194357,0.5413465358018197,235.008612173138,48.16598003559138,0,48.16598003559138,525.814360125671,0.524856889497287,341.779334081686
2025-06-16,P0001,Strawberry,71.34665766251102,Good,0.5907783508255897,0.536912876669334,215.17461961021436,27.894183247159823,0,27.894183247159823,525.814360125671,0.524856889497287,341.779334081686
2025-06-17,P0001,Strawberry,69.27657217893535,Good,0.5571897309662072,0.5172477744113173,232.83599826908,23.910814651832354,0,23.910814651832354,525.814360125671,0.524856889497287,341.779334081686
2025-06-18,P0001,Strawberry,76.53519139935739,Excellent,0.6124012195191604,0.6237634735017942,203.8050047440231,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-19,P0001,Strawberry,76.85508274400686,Excellent,0.612336777175276,0.6355568954386017,203.83888945383765,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-20,P0001,Strawberry,72.9413614414178,Good,0.5783062729493654,0.6454614680295758,221.73261725813876,39.99454234266795,0,39.99454234266795,525.814360125671,0.524856889497287,341.779334081686
2025-06-21,P0001,Strawberry,81.04108131390167,Excellent,0.6863208779108085,0.6460923249450865,164.93698686611043,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-22,P0001,Strawberry,81.923459047692,Excellent,0.69210163437654,0.6671729275477674,161.89738210403948,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-23,P0001,Strawberry,80.09189587774303,Excellent,0.6689638238758195,0.6448198079100775,174.06357512718486,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-24,P0001,Strawberry,81.44047464949537,Excellent,0.6759527920702104,0.680585633325687,170.38867528811258,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-25,P0001,Strawberry,77.27019420739273,Excellent,0.6820736844127802,0.6139824928683184,167.17022219760614,44.58,0,44.58,525.814360125671,0.524856889497287,341.779334081686
2025-06-26,P0001,Strawberry,78.42653668823075,Excellent,0.6616098570620171,0.5981992681443189,177.9303964817698,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-27,P0001,Strawberry,79.12408324574331,Excellent,0.6660805823350382,0.6150546364806188,175.57962493303856,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-28,P0001,Strawberry,80.23153451406257,Excellent,0.6779993804613282,0.6325509172500444,169.31254972279632,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-29,P0001,Strawberry,79.93624116673952,Excellent,0.6769535837161897,0.6237882818738847,169.86244466916284,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-06-30,P0001,Strawberry,80.58315267850165,Excellent,0.673877868185076,0.6532978670021057,171.47970006308398,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-01,P0001,Strawberry,80.24960965458938,Excellent,0.6636547778555291,0.6607751407156532,176.85514776322165,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-02,P0001,Strawberry,79.81581446730443,Excellent,0.6351307727076421,0.6997625958986673,191.8534792782792,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-03,P0001,Strawberry,70.78643804396248,Good,0.5363945235020713,0.6449917638456946,243.7704169755152,38.89629219364986,0,38.89629219364986,525.814360125671,0.524856889497287,341.779334081686
2025-07-04,P0001,Strawberry,73.70188417009044,Good,0.617196449496412,0.5429493774116715,201.28360396187912,14.55258196844346,0,14.55258196844346,525.814360125671,0.524856889497287,341.779334081686
2025-07-05,P0001,Strawberry,73.4855987865698,Good,0.7016168472151161,0.5377516849679035,156.89414655386406,90.12,0,90.12,525.814360125671,0.524856889497287,341.779334081686
2025-07-06,P0001,Strawberry,71.94290348634783,Good,0.587911467675373,0.5260202550827623,216.68206793940067,10.411985841909145,0,10.411985841909145,525.814360125671,0.524856889497287,341.779334081686
2025-07-07,P0001,Strawberry,73.44579539081866,Good,0.6226723438142401,0.4913255932571807,198.40430009503453,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-08,P0001,Strawberry,75.82782322731093,Excellent,0.6703462044494071,0.4866106685665036,173.33669957043378,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-09,P0001,Strawberry,75.38855792398155,Excellent,0.6596917157730023,0.4910601921326413,178.93898271628376,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-10,P0001,Strawberry,77.50518547745976,Excellent,0.6789766995299075,0.5312160786288009,168.7986613221127,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-11,P0001,Strawberry,76.16712258976962,Excellent,0.672982680120609,0.4939219597012141,171.95040280239382,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-12,P0001,Strawberry,73.9063257171947,Good,0.6282295761129907,0.49744679361288135,195.48222754979727,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-13,P0001,Strawberry,75.91712903286039,Excellent,0.6667450319025432,0.49678860859096574,175.23024780886516,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-14,P0001,Strawberry,77.86055179690723,Excellent,0.6691671233993384,0.5630300457972086,173.95667731831196,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-15,P0001,Strawberry,76.70811328171118,Excellent,0.6755357622236026,0.5087511709218422,170.60795557005997,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-16,P0001,Strawberry,78.80431763208006,Excellent,0.6967725316590239,0.5444114357408656,159.44135723823752,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-17,P0001,Strawberry,77.81698550211074,Excellent,0.6709178544705054,0.5580765177301577,173.03611778037413,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-18,P0001,Strawberry,76.02978706629,Excellent,0.6129587054107268,0.6042551242090726,203.51187065667,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-19,P0001,Strawberry,76.62980904933094,Excellent,0.6492228135336311,0.556458077281202,184.44368184849694,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-20,P0001,Strawberry,70.876038677741093,Good,0.5933847200505586,0.5719493153524254,213.80415324393607,54.11016786000106,0,54.11016786000106,525.814360125671,0.524856889497287,341.779334081686
2025-07-21,P0001,Strawberry,75.23550413887034,Excellent,0.615447307828567,0.5704976589583329,202.20332776872615,0,0,0,525.814360125671,0.524856889497287,341.779334081686
2025-07-22,P0001,Strawberry,74.15043187308946,Good,0.6027489295802151,0.6149537592348875,208.88031740201706,27.32713809826072,0,27.32713809826072,525.814360125671,0.524856889497287,341.779334081686
2025-07-23,P0001,Strawberry,65.9670394729707,Good,0.49159039830226103,0.5671783533057317,267.3290693984439,44.34959111208075,0,44.34959111208075,525.814360125671,0.524856889497287,341.779334081686
2025-07-24,P0001,Strawberry,71.7102156722194,Good,0.5914297189838529,0.5702010067436925,214.83212087887097,37.643796269626776,0,37.643796269626776,525.814360125671,0.524856889497287,341.779334081686
